pokemon,dex_number,red0,blue0,green0,red1,blue1,green1,red2,blue2,green2,red3,blue3,green3,red4,blue4,green4,proportion0,proportion1,proportion2,proportion3,proportion4
slugma.png,218,193,59,28,230,150,73,65,31,21,134,36,12,237,92,45,0.3054,0.0724,0.04,0.0252,0.019
magcargo.png,219,150,91,66,46,36,32,205,147,114,204,103,58,254,196,0,0.4141,0.0565,0.0421,0.0134,0.0109
swinub.png,220,114,74,49,59,42,5,91,62,30,159,149,142,175,108,115,0.2227,0.1662,0.0164,0.014,0.0015
piloswine.png,221,253,253,253,172,143,115,45,38,35,164,125,87,77,59,53,0.3799,0.0401,0.0308,0.0029,0.0015
corsola.png,222,230,98,148,0,0,0,254,164,197,123,0,8,189,0,74,0.3743,0.0433,0.0357,0.025,0.0069
remoraid.png,223,137,170,188,41,90,131,16,16,16,180,222,213,90,90,90,0.1904,0.064,0.0437,0.0237,0.0083
octillery.png,224,161,51,20,63,30,20,184,157,128,126,41,20,223,87,71,0.2999,0.056,0.0446,0.0212,0.0162
delibird.png,225,167,24,1,113,92,86,161,159,157,60,28,22,161,161,165,0.1415,0.0512,0.0505,0.0492,0.025
mantine.png,226,69,80,112,33,35,47,19,19,19,208,209,210,55,58,86,0.3098,0.0389,0.0212,0.016,0.014
skarmory.png,227,125,149,187,68,91,122,31,40,53,210,220,233,155,155,155,0.1395,0.0594,0.0226,0.0191,0.0057
houndour.png,228,18,25,32,162,155,169,109,95,87,88,86,94,39,33,30,0.3461,0.0833,0.0286,0.0238,0.0199
houndoom.png,229,24,31,39,164,161,161,83,83,89,119,89,83,31,28,27,0.2106,0.0907,0.038,0.0375,0.0275
kingdra.png,230,98,153,202,71,100,134,32,43,54,168,166,163,189,214,240,0.189,0.0651,0.0298,0.0286,0.0273
phanpy.png,231,82,130,179,66,95,130,130,158,187,169,64,58,32,42,54,0.3122,0.0527,0.0384,0.0291,0.0179
donphan.png,232,78,86,86,153,163,163,41,45,45,39,36,36,166,166,166,0.2118,0.0677,0.0665,0.0141,0.0136
porygon2.png,233,143,65,102,48,101,133,232,88,98,85,153,200,28,51,65,0.1456,0.0652,0.0469,0.0351,0.0119
stantler.png,234,145,96,75,180,143,114,214,161,26,49,41,32,240,208,92,0.1954,0.0682,0.05,0.0229,0.0108
smeargle.png,235,177,163,139,124,92,62,31,148,9,49,38,30,158,130,85,0.2476,0.1107,0.0423,0.039,0.0191
tyrogue.png,236,192,152,184,120,85,109,237,203,242,46,36,43,156,109,143,0.358,0.0689,0.0438,0.0302,0.0152
hitmontop.png,237,180,142,97,74,115,195,120,98,73,134,166,205,74,93,140,0.1593,0.1452,0.0583,0.0406,0.0375
smoochum.png,238,187,169,42,233,206,107,186,167,106,32,28,13,120,102,54,0.343,0.0703,0.0564,0.0284,0.0261
elekid.png,239,207,142,1,133,102,38,49,46,38,175,163,130,102,72,11,0.2349,0.0714,0.0626,0.0333,0.013
magby.png,240,212,83,59,225,131,112,151,75,56,47,30,26,202,164,14,0.3271,0.0859,0.0814,0.0653,0.0109
miltank.png,241,45,44,44,205,142,135,84,84,91,113,87,84,44,44,47,0.1941,0.1696,0.0429,0.0354,0.0147
blissey.png,242,218,132,163,250,167,192,140,72,82,168,167,167,177,98,116,0.2953,0.0368,0.0189,0.0169,0.0127
raikou.png,243,124,67,99,154,152,147,208,152,40,170,97,138,109,98,75,0.1775,0.0886,0.0344,0.032,0.0271
entei.png,244,107,69,57,170,169,169,62,36,24,155,155,157,151,19,15,0.1616,0.101,0.0499,0.0147,0.012
suicune.png,245,75,108,162,125,77,199,172,172,172,33,36,55,111,171,195,0.2107,0.2055,0.0497,0.0346,0.0343
larvitar.png,246,122,155,97,87,108,71,146,175,129,171,204,155,24,26,22,0.2696,0.068,0.03,0.0228,0.0215
pupitar.png,247,254,254,254,71,99,124,36,49,60,37,37,37,99,96,94,0.3991,0.1047,0.0355,0.0217,0.0172
tyranitar.png,248,114,155,97,86,110,73,141,173,126,39,48,34,22,23,21,0.3409,0.0825,0.0366,0.0262,0.0249
lugia.png,249,194,208,252,40,48,132,79,87,131,141,154,179,31,34,57,0.2491,0.0503,0.0278,0.0253,0.021
hooh.png,250,161,75,37,50,32,22,214,170,71,67,107,57,194,138,41,0.2148,0.0471,0.0443,0.0294,0.0184
celebi.png,251,174,191,95,125,160,60,90,116,55,39,44,32,139,164,180,0.1919,0.0837,0.081,0.0437,0.0199
treecko.png,252,156,201,84,108,103,73,71,119,81,101,176,121,105,155,98,0.1844,0.0489,0.0439,0.0362,0.0331
grovyle.png,253,119,186,120,54,126,141,71,116,92,173,71,69,138,228,147,0.155,0.0998,0.0306,0.0298,0.0215
sceptile.png,254,116,169,49,166,191,92,104,116,58,253,206,89,75,115,44,0.2203,0.0689,0.0455,0.0387,0.0184
torchic.png,255,238,137,69,252,202,91,209,81,57,137,87,64,51,41,31,0.1892,0.0781,0.0618,0.0443,0.0103
combusken.png,256,231,160,85,253,210,97,144,92,62,186,140,61,212,94,60,0.2146,0.0537,0.0409,0.0394,0.0177
blaziken.png,257,200,168,146,129,88,76,217,98,58,44,37,34,89,50,47,0.3638,0.0641,0.049,0.0098,0.0039
mudkip.png,258,101,174,220,199,219,239,156,189,229,60,112,161,218,154,87,0.2826,0.0569,0.0503,0.0438,0.038
marshtomp.png,259,83,88,103,97,147,155,43,45,51,105,188,187,226,138,83,0.1632,0.1497,0.0453,0.0435,0.0419
swampert.png,260,60,117,177,109,158,200,217,154,84,123,100,83,29,39,54,0.3755,0.0501,0.0434,0.0198,0.0117
poochyena.png,261,162,154,170,86,89,102,196,188,204,41,41,46,170,163,153,0.2803,0.0684,0.0193,0.0107,0.0107
mightyena.png,262,45,45,59,84,86,104,147,138,155,157,156,165,58,60,76,0.3105,0.0827,0.0463,0.038,0.0111
zigzagoon.png,263,121,92,73,179,146,118,55,37,29,77,66,43,215,199,162,0.2436,0.1528,0.0311,0.0071,0.0039
linoone.png,264,179,153,132,133,99,70,37,33,26,144,127,108,209,190,171,0.1109,0.0967,0.0105,0.0034,0.0022
wurmple.png,265,203,82,90,215,140,106,124,96,79,158,64,76,250,233,38,0.1744,0.09,0.0301,0.0298,0.0244
silcoon.png,266,222,213,229,164,163,170,208,204,217,189,188,204,106,105,112,0.1002,0.0589,0.0327,0.0324,0.0092
beautifly.png,267,106,93,86,65,65,56,43,42,38,154,147,130,240,232,63,0.2019,0.0726,0.0723,0.0695,0.0408
cascoon.png,268,227,193,229,163,147,188,224,220,231,184,159,197,211,173,222,0.1804,0.0931,0.0283,0.0255,0.0219
dustox.png,269,157,198,107,81,130,80,153,86,58,179,105,147,174,157,66,0.2296,0.0704,0.0638,0.0408,0.0403
lotad.png,270,72,132,41,120,208,73,94,175,51,53,112,144,26,45,54,0.2503,0.1109,0.1104,0.0864,0.0154
lombre.png,271,138,176,51,105,127,55,181,222,64,130,195,146,163,185,80,0.2473,0.177,0.1587,0.0585,0.0219
ludicolo.png,272,174,178,109,127,103,80,106,140,89,187,226,109,90,116,80,0.1678,0.1266,0.1109,0.062,0.0354
seedot.png,273,100,78,68,152,143,128,49,41,35,72,65,51,137,130,115,0.3062,0.2318,0.0454,0.0054,0.0054
nuzleaf.png,274,156,124,155,115,93,111,104,195,127,182,151,120,145,235,130,0.2471,0.0873,0.062,0.0485,0.0359
shiftry.png,275,229,222,253,129,92,77,186,147,114,41,34,31,159,159,171,0.3238,0.0695,0.0342,0.0285,0.0238
taillow.png,276,61,77,127,21,26,42,44,58,99,29,26,24,176,157,139,0.2348,0.0353,0.0149,0.0144,0.0126
swellow.png,277,255,255,255,64,88,130,0,0,0,156,49,82,32,32,74,0.3402,0.0704,0.0689,0.0469,0.0219
wingull.png,278,215,208,231,150,155,186,72,109,221,167,157,143,104,98,87,0.1291,0.0264,0.0259,0.0221,0.0196
pelipper.png,279,147,178,198,237,176,57,134,92,62,77,104,121,251,212,69,0.2941,0.1845,0.0323,0.0246,0.0193
ralts.png,280,117,187,118,201,249,173,223,83,60,220,223,240,183,145,132,0.1565,0.0791,0.0711,0.0673,0.0468
kirlia.png,281,115,186,116,215,219,235,198,247,172,146,155,172,147,226,145,0.1918,0.0781,0.0589,0.0496,0.0457
gardevoir.png,282,119,184,120,217,220,237,200,248,174,63,114,75,149,226,149,0.1335,0.0923,0.062,0.0425,0.0273
surskit.png,283,57,147,188,56,108,144,193,156,8,124,176,198,128,108,46,0.0864,0.0458,0.0403,0.0325,0.0159
masquerain.png,284,151,167,197,198,212,233,229,132,113,219,78,53,159,84,60,0.1361,0.0695,0.0658,0.0631,0.0222
shroomish.png,285,208,163,94,118,102,71,89,127,73,234,196,137,137,189,128,0.3243,0.0509,0.0454,0.0343,0.0216
breloom.png,286,117,149,51,192,170,110,111,101,56,47,45,27,241,208,120,0.2355,0.1459,0.0811,0.033,0.0164
slakoth.png,287,183,148,111,116,93,71,73,53,39,158,128,91,220,195,154,0.1928,0.0505,0.0228,0.0056,0.0049
vigoroth.png,288,115,94,73,164,161,157,48,44,41,212,58,51,160,66,75,0.083,0.056,0.0138,0.0116,0.0042
slaking.png,289,127,98,78,205,205,237,178,157,137,47,39,34,97,99,115,0.2148,0.17,0.1051,0.026,0.0181
nincada.png,290,190,198,190,147,177,145,120,104,91,163,155,143,84,108,86,0.0953,0.0413,0.0403,0.0298,0.0158
ninjask.png,291,210,161,89,14,10,5,220,222,222,82,82,107,164,171,170,0.0604,0.0385,0.0382,0.0356,0.029
shedinja.png,292,200,171,120,117,104,83,25,23,21,250,208,121,176,141,71,0.2239,0.1021,0.0487,0.0377,0.035
whismur.png,293,227,124,188,237,163,220,227,162,94,150,67,120,186,90,151,0.3536,0.0616,0.039,0.0204,0.0173
loudred.png,294,95,88,143,139,137,186,205,159,31,37,35,51,19,19,19,0.3162,0.0543,0.0441,0.0286,0.0207
exploud.png,295,122,114,178,209,172,88,82,80,129,148,142,194,30,28,22,0.3081,0.0767,0.0606,0.0279,0.0265
makuhita.png,296,215,162,101,88,88,112,123,100,76,40,33,27,250,215,81,0.3555,0.0365,0.0344,0.02,0.0177
hariyama.png,297,209,173,116,152,95,66,48,48,97,48,40,35,38,38,63,0.225,0.1615,0.1193,0.0265,0.0124
azurill.png,298,65,122,253,103,158,234,20,20,20,60,89,147,93,93,93,0.3038,0.0462,0.0396,0.0383,0.0165
nosepass.png,299,104,139,193,70,87,141,187,205,221,93,122,180,34,37,50,0.3742,0.1275,0.0449,0.0421,0.0198
skitty.png,300,212,74,105,212,154,126,122,91,81,150,63,79,237,190,103,0.2282,0.0721,0.0293,0.0273,0.011
delcatty.png,301,97,74,121,242,198,105,114,83,134,180,156,116,116,98,76,0.1832,0.1366,0.0384,0.0337,0.0317
sableye.png,302,88,74,142,126,105,188,36,33,51,61,53,93,136,161,171,0.3919,0.0598,0.0378,0.0243,0.0158
mawile.png,303,87,86,84,41,40,39,194,155,100,169,131,74,112,68,84,0.3035,0.0672,0.0584,0.0032,0.002
aron.png,304,182,166,166,98,94,94,37,35,35,78,97,113,117,145,169,0.2218,0.0756,0.0494,0.0067,0.0035
lairon.png,305,180,164,164,97,94,92,33,33,31,137,123,123,201,187,187,0.171,0.0737,0.0326,0.0024,0.0022
aggron.png,306,176,161,161,101,99,98,40,39,39,136,124,124,67,62,62,0.254,0.1785,0.0333,0.0025,0.0012
meditite.png,307,196,188,188,169,161,161,98,166,199,79,110,129,106,99,99,0.253,0.0903,0.0862,0.0482,0.0441
medicham.png,308,155,77,90,171,158,165,112,99,86,186,163,121,171,101,113,0.1299,0.1233,0.0156,0.0143,0.0125
electrike.png,309,82,155,90,70,115,81,185,168,102,119,182,121,31,45,34,0.2386,0.0591,0.0445,0.0401,0.0245
manectric.png,310,214,176,72,85,115,151,119,105,69,246,226,72,101,169,208,0.2077,0.0963,0.0318,0.0244,0.0154
plusle.png,311,229,204,131,220,98,73,200,150,118,130,89,68,46,37,32,0.1552,0.0932,0.0743,0.0324,0.0203
minun.png,312,237,204,115,76,115,209,112,151,211,181,160,125,75,89,140,0.1555,0.0979,0.034,0.0292,0.0241
volbeat.png,313,77,77,86,226,82,97,205,155,111,251,225,82,146,151,162,0.1094,0.0896,0.0586,0.0299,0.0293
illumise.png,314,77,77,75,154,83,187,139,166,197,104,70,121,52,46,54,0.1905,0.1251,0.0937,0.0358,0.035
roselia.png,315,90,149,58,154,177,143,85,153,217,226,83,120,83,115,65,0.1126,0.0725,0.0466,0.0453,0.0431
gulpin.png,316,132,165,117,200,169,22,68,67,66,163,220,147,90,109,80,0.2167,0.0845,0.0586,0.0356,0.0256
swalot.png,317,179,130,244,85,84,82,195,161,253,101,86,122,140,106,182,0.4007,0.0793,0.0748,0.0233,0.0201
carvanha.png,318,52,79,155,201,146,42,153,77,63,206,172,90,47,51,101,0.113,0.0938,0.0614,0.0536,0.0106
sharpedo.png,319,65,126,158,193,169,108,123,163,185,31,44,52,215,202,233,0.3661,0.0477,0.0457,0.0183,0.0143
wailmer.png,320,254,254,254,196,175,134,146,155,164,30,47,67,204,205,206,0.4795,0.015,0.0074,0.0066,0.0047
wailord.png,321,17,82,203,208,206,215,111,140,216,63,114,219,44,61,124,0.1702,0.0364,0.0196,0.0161,0.0022
numel.png,322,200,179,62,151,166,53,182,239,58,113,108,56,241,218,4,0.2825,0.1212,0.064,0.0391,0.0239
camerupt.png,323,198,101,34,187,154,96,211,210,129,94,113,219,156,134,86,0.2182,0.0819,0.027,0.0239,0.0108
torkoal.png,324,189,169,158,204,90,57,139,82,72,52,50,49,81,54,50,0.129,0.0697,0.0309,0.0152,0.0017
spoink.png,325,123,123,139,194,97,121,94,96,110,145,145,158,210,129,156,0.249,0.0727,0.0369,0.0312,0.0292
grumpig.png,326,174,89,179,94,94,109,128,74,116,150,150,157,196,135,189,0.2334,0.1239,0.0403,0.0258,0.0216
spinda.png,327,201,161,116,156,82,61,233,83,74,51,40,35,219,197,149,0.3123,0.0885,0.038,0.0218,0.0071
trapinch.png,328,253,253,253,124,85,81,175,103,102,53,42,42,254,188,122,0.3385,0.0852,0.0246,0.0222,0.0091
vibrava.png,329,172,161,126,102,187,144,101,100,94,40,39,37,80,120,101,0.0856,0.0709,0.062,0.0244,0.016
flygon.png,330,130,186,101,168,66,56,171,151,130,48,33,29,139,148,79,0.2249,0.0966,0.037,0.0204,0.0198
cacnea.png,331,140,188,85,61,132,58,148,170,48,98,119,49,120,179,110,0.1463,0.0804,0.0454,0.0236,0.02
cacturne.png,332,130,182,101,56,135,71,88,158,84,89,113,59,29,46,26,0.228,0.1,0.0379,0.0205,0.0153
swablu.png,333,210,210,229,113,160,205,71,105,131,92,92,92,183,183,211,0.126,0.1228,0.0251,0.0065,0.0065
altaria.png,334,36,131,169,222,226,236,119,172,204,25,43,52,37,156,202,0.0984,0.0937,0.0756,0.0089,0.0052
zangoose.png,335,200,207,215,159,167,172,155,160,160,208,83,91,216,127,134,0.3091,0.0302,0.0273,0.0199,0.0152
seviper.png,336,70,77,96,158,63,52,184,165,33,42,51,61,209,73,81,0.3957,0.0526,0.0342,0.0326,0.0269
lunatone.png,337,253,253,253,237,221,109,27,26,22,161,144,73,117,104,74,0.3373,0.0724,0.056,0.0427,0.0324
solrock.png,338,170,92,23,202,151,33,188,152,86,47,38,25,233,214,98,0.2879,0.0886,0.0658,0.016,0.012
barboach.png,339,144,157,173,56,105,133,211,211,219,28,47,58,41,156,201,0.1669,0.1531,0.024,0.0148,0.01
whiscash.png,340,59,98,152,109,154,202,193,162,88,126,106,63,170,138,67,0.261,0.0771,0.0313,0.0172,0.0126
corphish.png,341,212,88,16,223,144,64,52,32,23,114,78,83,227,115,24,0.3431,0.0664,0.0162,0.0124,0.009
crawdaunt.png,342,182,64,8,56,29,19,189,161,113,127,41,23,60,101,148,0.3341,0.0621,0.0413,0.02,0.0148
baltoy.png,343,154,161,67,116,100,73,178,177,117,40,40,31,159,32,64,0.2242,0.0533,0.0394,0.0213,0.0104
claydol.png,344,111,93,85,220,129,98,158,152,172,43,37,35,199,199,214,0.2932,0.1633,0.0525,0.0427,0.0296
lileep.png,345,146,73,135,231,150,92,138,95,60,216,159,14,48,39,32,0.2192,0.2134,0.0597,0.0518,0.033
cradily.png,346,239,152,98,81,123,92,136,92,66,33,28,24,30,39,35,0.2414,0.1644,0.0599,0.0443,0.0288
anorith.png,347,98,98,113,155,155,165,90,109,90,29,23,21,139,165,139,0.0647,0.0343,0.0326,0.0324,0.0304
armaldo.png,348,86,87,127,114,114,170,36,37,48,162,68,26,195,162,116,0.2178,0.1741,0.0692,0.0403,0.0373
feebas.png,349,212,204,131,131,159,190,175,161,116,130,111,90,87,95,119,0.1335,0.1279,0.1115,0.0551,0.0459
milotic.png,350,172,58,81,214,174,130,203,80,98,57,31,44,116,96,85,0.1886,0.1228,0.0273,0.0226,0.0191
castformsnowy.png,351,254,254,254,76,113,96,123,82,188,103,92,136,102,144,124,0.3038,0.1615,0.1376,0.0278,0.0248
castformsunny.png,351,213,134,83,203,91,74,146,88,65,214,206,230,57,43,37,0.2189,0.2172,0.1166,0.0535,0.0062
castformrainy.png,351,98,115,188,128,168,194,148,139,148,81,98,130,203,217,224,0.1616,0.149,0.0737,0.053,0.0307
castform.png,351,160,153,153,110,105,105,223,221,241,47,46,46,135,135,148,0.0451,0.0316,0.0118,0.0069,0.0022
kecleon.png,352,96,188,116,184,169,101,72,115,91,225,204,97,88,150,111,0.2555,0.0849,0.0609,0.0574,0.0483
shuppet.png,353,93,89,136,32,49,65,138,140,167,114,115,156,212,212,214,0.2882,0.0921,0.045,0.0322,0.0089
banette.png,354,131,115,147,158,149,173,100,84,104,106,93,118,132,91,46,0.3502,0.0469,0.032,0.0279,0.0237
duskull.png,355,77,77,68,38,38,34,164,161,147,212,203,165,66,66,57,0.3943,0.0609,0.0269,0.0044,0.0032
dusclops.png,356,97,95,81,160,152,137,41,38,35,130,129,117,66,66,57,0.3196,0.1166,0.0313,0.0142,0.0012
tropius.png,357,147,102,71,48,138,60,201,161,82,121,179,122,45,37,30,0.1994,0.0898,0.0345,0.0231,0.0194
chimecho.png,358,220,82,107,127,157,185,156,196,229,200,157,102,189,218,241,0.0613,0.0605,0.0549,0.0354,0.0171
absol.png,359,188,188,204,80,92,102,160,160,175,221,221,229,42,46,50,0.1957,0.0884,0.0528,0.0258,0.0149
wynaut.png,360,83,161,192,72,112,130,32,45,51,73,145,174,34,34,34,0.3954,0.0564,0.017,0.009,0.0085
snorunt.png,361,254,213,106,115,89,78,237,140,86,16,16,16,254,213,106,0.2,0.1809,0.1003,0.0593,0.2
glalie.png,362,206,206,221,17,17,17,40,40,45,99,99,110,154,154,173,0.1328,0.0887,0.0443,0.0419,0.0349
spheal.png,363,75,106,189,121,152,221,187,209,229,73,91,142,193,180,134,0.3024,0.074,0.0383,0.0296,0.0283
sealeo.png,364,75,113,175,108,156,216,213,213,239,87,124,179,174,162,148,0.1529,0.0934,0.0503,0.0124,0.0097
walrein.png,365,254,253,251,107,147,195,71,102,140,89,129,177,108,104,97,0.3359,0.2112,0.0545,0.011,0.0067
clamperl.png,366,102,157,241,66,110,211,55,86,177,215,215,218,102,157,241,0.3264,0.0576,0.0454,0.0073,0.3264
huntail.png,367,74,155,179,208,138,7,200,162,110,137,104,59,63,114,132,0.235,0.1312,0.0395,0.0314,0.0274
gorebyss.png,368,229,130,171,170,100,171,126,77,107,242,163,184,155,154,153,0.2343,0.0309,0.0248,0.0228,0.0118
relicanth.png,369,198,176,143,116,91,81,45,39,35,218,193,153,152,128,98,0.2026,0.1755,0.0149,0.0056,0.0029
luvdisc.png,370,199,140,136,122,91,86,40,36,36,167,110,102,235,196,144,0.4247,0.0289,0.0213,0.0076,0.0025
bagon.png,371,76,115,157,163,160,185,182,158,96,218,211,232,39,46,55,0.2163,0.1751,0.0316,0.0309,0.0205
shelgon.png,372,166,165,173,101,100,122,95,89,76,198,198,199,158,154,160,0.0926,0.0208,0.0198,0.0163,0.0108
salamence.png,373,73,155,179,59,112,132,119,168,191,179,144,128,125,93,79,0.2026,0.0585,0.0503,0.0229,0.0214
beldum.png,374,59,94,168,74,129,209,117,167,215,170,170,170,28,36,55,0.2108,0.1092,0.0319,0.0268,0.0225
metang.png,375,96,162,241,140,205,249,59,94,168,169,169,169,73,124,202,0.1717,0.0852,0.0763,0.0435,0.0142
metagross.png,376,72,128,209,60,94,164,94,157,237,28,36,54,43,58,108,0.1948,0.1306,0.0785,0.0221,0.011
regirock.png,377,129,99,60,204,196,171,203,154,108,185,123,60,48,43,34,0.1485,0.145,0.1438,0.1307,0.0182
regice.png,378,149,156,203,192,211,231,126,114,173,89,93,129,221,253,253,0.1361,0.0969,0.0856,0.054,0.0192
registeel.png,379,175,168,167,98,95,84,42,41,40,134,131,115,131,124,124,0.316,0.096,0.0108,0.0022,0.0017
latias.png,380,216,209,232,180,51,74,156,151,171,92,89,101,188,148,143,0.2141,0.0643,0.0236,0.0129,0.0105
latios.png,381,178,177,170,107,155,222,73,91,158,82,114,200,112,103,110,0.2382,0.0322,0.0257,0.0157,0.0141
kyogre.png,382,57,96,175,101,156,230,153,51,93,199,201,206,78,122,199,0.2599,0.03,0.023,0.0161,0.0056
groudon.png,383,166,47,61,213,55,69,57,25,28,126,35,44,28,27,27,0.1832,0.1105,0.0693,0.0505,0.0406
rayquaza.png,384,73,125,108,104,179,139,36,48,42,82,154,119,171,177,35,0.2641,0.0417,0.0286,0.0244,0.0184
jirachi.png,385,218,182,90,249,221,88,204,212,225,108,96,70,58,112,124,0.2219,0.0956,0.0351,0.0252,0.0229
deoxysspeed.png,386,195,90,113,98,84,79,210,128,107,82,167,121,44,41,40,0.1316,0.0946,0.0448,0.0351,0.0343
deoxysdefense.png,386,195,90,114,239,118,85,81,168,121,132,87,74,141,74,86,0.3087,0.0872,0.0353,0.0342,0.0324
deoxys.png,386,195,90,114,115,82,72,204,131,112,81,169,122,41,36,33,0.2661,0.0579,0.0539,0.042,0.0393
deoxysattack.png,386,195,89,113,107,86,79,215,127,103,39,35,34,137,71,82,0.2058,0.0618,0.0539,0.0476,0.024
turtwig.png,387,158,164,94,130,104,65,20,17,11,161,166,69,125,187,116,0.1203,0.1069,0.0589,0.0542,0.0236
grotle.png,388,58,132,64,176,139,85,123,98,63,106,176,112,57,46,38,0.2093,0.1232,0.0741,0.0571,0.024
torterra.png,389,24,97,24,163,163,162,21,52,21,49,122,51,116,97,75,0.2922,0.0924,0.0656,0.0525,0.0443
chimchar.png,390,162,99,45,208,164,95,225,65,62,56,41,27,183,137,49,0.1795,0.1276,0.0309,0.0223,0.02
monferno.png,391,156,92,58,189,160,126,56,39,26,200,133,41,252,203,67,0.2584,0.0716,0.035,0.025,0.0245
infernape.png,392,144,92,59,225,61,69,196,203,224,203,148,107,252,218,81,0.1166,0.0978,0.0862,0.0815,0.058
piplup.png,393,37,99,152,108,163,199,189,208,225,25,47,63,57,136,205,0.33,0.1322,0.072,0.0307,0.0151
prinplup.png,394,32,65,106,189,139,106,16,16,16,33,92,150,123,82,65,0.388,0.0625,0.0546,0.0274,0.0106
empoleon.png,395,16,32,64,118,151,201,182,154,121,62,99,151,16,56,114,0.2551,0.0498,0.0373,0.0251,0.0244
starly.png,396,99,86,85,165,156,153,40,35,34,98,82,85,55,39,44,0.2935,0.0397,0.0351,0.0345,0.0297
staravia.png,397,91,82,90,51,45,51,156,135,142,170,168,167,106,97,91,0.2327,0.1719,0.0389,0.0207,0.0147
staraptor.png,398,96,84,92,47,42,45,156,133,140,39,35,34,109,90,88,0.3761,0.045,0.0257,0.0191,0.0176
bidoof.png,399,150,96,50,54,40,27,189,151,95,182,128,63,87,62,35,0.3516,0.043,0.04,0.0107,0.0022
bibarel.png,400,130,89,53,59,51,43,177,145,110,175,124,73,218,200,148,0.3787,0.083,0.071,0.0059,0.0029
kricketot.png,401,254,253,251,230,198,107,48,42,37,183,159,120,154,132,80,0.3253,0.13,0.0764,0.0382,0.0072
kricketune.png,402,126,69,56,57,37,28,214,87,79,163,159,155,99,49,39,0.3261,0.0684,0.0307,0.0222,0.0145
shinx.png,403,97,122,179,77,81,108,120,161,226,34,35,44,170,160,132,0.164,0.0988,0.0548,0.0311,0.0288
luxio.png,404,77,78,103,97,122,179,37,37,47,126,157,208,57,58,77,0.2401,0.1143,0.0543,0.0503,0.0178
luxray.png,405,80,80,104,38,38,48,98,122,178,145,159,184,58,59,78,0.3321,0.0545,0.039,0.0355,0.0218
budew.png,406,113,162,74,123,201,91,80,119,62,187,230,108,138,186,47,0.2715,0.071,0.0497,0.0298,0.021
roserade.png,407,44,120,83,216,210,225,250,99,131,137,169,155,17,41,30,0.202,0.0848,0.044,0.0327,0.0318
cranidos.png,408,79,104,134,140,157,174,37,44,52,75,130,187,217,222,228,0.3482,0.0265,0.0253,0.0195,0.0131
rampardos.png,409,96,96,89,48,91,148,130,130,122,196,216,224,57,130,211,0.1984,0.0778,0.0569,0.0407,0.0376
shieldon.png,410,197,156,90,65,57,74,16,16,16,98,98,106,254,205,123,0.2292,0.2093,0.0446,0.0224,0.0209
bastiodon.png,411,64,57,73,90,88,98,45,41,50,144,143,158,187,156,107,0.2702,0.072,0.0684,0.0525,0.0307
burmysandy.png,412,173,150,116,108,100,88,46,46,52,38,36,33,212,196,115,0.2478,0.0348,0.0288,0.0182,0.0146
burmytrash.png,412,179,105,122,126,80,90,47,47,53,201,132,142,237,147,155,0.1978,0.0304,0.0252,0.019,0.0156
burmy.png,412,78,109,63,37,48,33,49,49,55,112,103,82,36,35,32,0.2258,0.0354,0.0276,0.0212,0.0157
wormadam.png,413,49,73,57,68,96,67,36,49,40,89,90,89,35,35,35,0.1437,0.1393,0.0626,0.0317,0.0127
wormadamtrash.png,413,124,74,95,185,98,135,89,90,88,53,36,44,34,34,34,0.2343,0.0736,0.0282,0.0267,0.0136
wormadamsandy.png,413,172,151,117,101,85,72,49,41,36,212,196,114,161,124,90,0.1761,0.1338,0.047,0.0331,0.0116
mothim.png,414,135,84,43,73,57,57,174,152,124,245,211,122,49,40,36,0.0746,0.0674,0.0475,0.047,0.0313
combee.png,415,203,150,0,161,95,12,59,40,17,254,204,7,111,90,3,0.1288,0.0501,0.0284,0.0194,0.0138
vespiquen.png,416,39,37,35,183,141,0,231,232,249,136,95,36,166,165,160,0.2039,0.1355,0.0654,0.0531,0.0344
pachirisu.png,417,94,116,146,127,163,199,170,163,156,99,95,92,40,39,38,0.1133,0.0536,0.0396,0.0296,0.0095
buizel.png,418,161,90,38,215,157,70,223,199,127,55,42,31,194,130,43,0.1718,0.1169,0.0337,0.0135,0.0113
floatzel.png,419,162,90,36,212,163,81,54,40,29,254,221,0,190,136,42,0.239,0.1884,0.0298,0.0238,0.0169
cherubi.png,420,160,64,100,59,114,73,81,163,74,210,93,126,165,165,165,0.2434,0.1067,0.0625,0.042,0.0221
cherrimsunshine.png,421,219,131,170,253,162,195,201,170,99,143,69,93,128,100,61,0.2344,0.0662,0.0636,0.0479,0.0254
cherrim.png,421,114,64,119,63,120,71,53,32,51,87,47,82,50,51,50,0.3532,0.1027,0.0319,0.0218,0.0184
shelloseast.png,422,105,122,171,113,162,214,109,100,74,83,94,125,193,209,239,0.2594,0.076,0.0615,0.059,0.0537
shellos.png,422,183,95,148,149,65,121,105,97,71,200,129,166,64,35,55,0.2216,0.1354,0.027,0.0214,0.0185
gastrodon.png,423,108,77,59,186,150,96,48,38,33,169,135,63,170,97,146,0.3646,0.0484,0.0357,0.0159,0.0089
gastrodoneast.png,423,66,106,50,124,186,86,163,138,57,108,103,64,105,158,78,0.314,0.0533,0.0519,0.024,0.0216
ambipom.png,424,128,58,167,211,171,118,170,91,217,87,39,112,48,26,59,0.2404,0.0822,0.0549,0.0307,0.0245
