pokemon,dex_number,normal,fighting,flying,poison,ground,rock,bug,ghost,steel,fire,water,grass,electric,psychic,ice,dragon,dark,fairy,red0,blue0,green0,red1,blue1,green1,red2,blue2,green2,red3,blue3,green3,red4,blue4,green4,proportion0,proportion1,proportion2,proportion3,proportion4
/home/tariq/PokemonTypeNN/data/xydex/haunter.png,93,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,157,144,195,131,116,165,181,168,224,101,92,130,220,219,223,0.1772,0.0841,0.0417,0.0399,0.0236
/home/tariq/PokemonTypeNN/data/rby/haunter.png,93,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,49,49,177,144,186,101,81,105,220,202,230,58,54,59,0.2037,0.0989,0.0809,0.0343,0.0318
/home/tariq/PokemonTypeNN/data/gsc/haunter.png,93,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,4,3,47,2,59,110,3,142,156,66,61,171,157,156,0.2675,0.1267,0.0669,0.0432,0.0234
/home/tariq/PokemonTypeNN/data/rby/gengar.png,94,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,49,49,177,145,184,103,83,107,223,207,230,57,53,58,0.2911,0.0821,0.0733,0.0259,0.0198
/home/tariq/PokemonTypeNN/data/xydex/gengarmega.png,94,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86,70,115,129,69,118,220,79,142,203,133,163,230,211,220,0.145,0.1385,0.0772,0.0351,0.0225
/home/tariq/PokemonTypeNN/data/xydex/gengar.png,94,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,156,144,195,95,88,128,130,116,166,180,169,220,212,211,216,0.2132,0.1503,0.1223,0.0308,0.0119
/home/tariq/PokemonTypeNN/data/gsc/gengar.png,94,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,35,1,60,82,7,124,108,74,135,168,151,181,0.3577,0.1634,0.049,0.0234,0.0232
/home/tariq/PokemonTypeNN/data/gsc/onix.png,95,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,37,25,45,11,11,11,146,131,168,102,88,120,73,48,89,0.1573,0.0631,0.0631,0.0608,0.0593
/home/tariq/PokemonTypeNN/data/rby/onix.png,95,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,96,96,87,163,163,140,52,52,51,132,132,114,203,203,146,0.1864,0.0934,0.0876,0.0489,0.0394
/home/tariq/PokemonTypeNN/data/xydex/onix.png,95,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,155,155,155,102,102,102,229,229,231,103,98,103,159,153,159,0.0863,0.0413,0.0403,0.036000000000000004,0.0339
/home/tariq/PokemonTypeNN/data/rby/drowzee.png,96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,208,179,93,111,102,72,232,214,115,52,52,50,162,141,74,0.17300000000000001,0.0836,0.0674,0.0615,0.0324
/home/tariq/PokemonTypeNN/data/gsc/drowzee.png,96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,235,176,50,140,80,95,130,98,55,35,28,14,254,203,83,0.2637,0.1267,0.0762,0.0667,0.0362
/home/tariq/PokemonTypeNN/data/xydex/drowzee.png,96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,246,235,67,95,90,73,180,165,47,190,180,103,59,53,44,0.2795,0.1935,0.0468,0.0435,0.0111
/home/tariq/PokemonTypeNN/data/gsc/hypno.png,97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,145,98,25,254,205,0,45,32,10,208,158,4,176,163,143,0.1366,0.1172,0.0831,0.0745,0.0455
/home/tariq/PokemonTypeNN/data/rby/hypno.png,97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,193,173,109,106,100,78,232,217,121,156,140,79,54,53,51,0.1256,0.0667,0.0571,0.0311,0.027000000000000003
/home/tariq/PokemonTypeNN/data/xydex/hypno.png,97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,246,231,65,193,180,104,185,168,45,228,228,236,124,110,56,0.1836,0.0549,0.0415,0.0248,0.0077
/home/tariq/PokemonTypeNN/data/gsc/krabby.png,98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,236,51,38,143,74,57,46,19,15,206,143,107,141,28,22,0.168,0.1458,0.1394,0.1326,0.0487
/home/tariq/PokemonTypeNN/data/rby/krabby.png,98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,142,73,57,211,78,52,195,154,123,56,50,49,251,198,103,0.1582,0.099,0.0933,0.05,0.0132
/home/tariq/PokemonTypeNN/data/xydex/krabby.png,98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,206,157,119,144,94,62,253,191,111,49,31,23,204,187,204,0.102,0.0354,0.0243,0.0128,0.012
/home/tariq/PokemonTypeNN/data/rby/kingler.png,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,213,77,51,134,80,64,199,153,116,56,51,50,252,198,103,0.1607,0.1485,0.1124,0.044000000000000004,0.0246
/home/tariq/PokemonTypeNN/data/xydex/kingler.png,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,224,156,111,145,93,63,53,40,33,215,200,207,174,160,166,0.20800000000000002,0.0288,0.011000000000000001,0.0095,0.0083
/home/tariq/PokemonTypeNN/data/gsc/kingler.png,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,236,48,36,219,141,95,42,16,12,151,75,56,146,27,21,0.1584,0.1295,0.1193,0.0973,0.0423
/home/tariq/PokemonTypeNN/data/gsc/voltorb.png,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,165,162,143,153,64,60,43,20,19,136,32,31,132,132,112,0.2604,0.1985,0.1448,0.0616,0.0087
/home/tariq/PokemonTypeNN/data/rby/voltorb.png,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,221,184,78,235,211,110,108,100,75,175,148,69,60,59,53,0.3599,0.1013,0.0862,0.0273,0.0015
/home/tariq/PokemonTypeNN/data/xydex/voltorb.png,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,253,159,142,214,142,130,161,165,192,212,216,228,144,90,82,0.3058,0.1304,0.0997,0.0596,0.0195
/home/tariq/PokemonTypeNN/data/xydex/electrode.png,101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,234,236,249,211,139,128,171,103,101,234,247,247,141,90,85,0.3423,0.0883,0.0708,0.0687,0.042
/home/tariq/PokemonTypeNN/data/gsc/electrode.png,101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,169,160,147,149,67,64,43,21,20,136,32,32,194,91,90,0.1557,0.1416,0.0743,0.03,0.0094
/home/tariq/PokemonTypeNN/data/rby/electrode.png,101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,206,179,97,108,101,77,53,53,50,225,208,127,163,141,74,0.2068,0.0589,0.0416,0.031,0.0303
/home/tariq/PokemonTypeNN/data/xydex/exeggcute.png,102,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,238,214,220,178,156,163,175,161,160,205,185,185,208,182,189,0.0882,0.0338,0.03,0.0097,0.0097
/home/tariq/PokemonTypeNN/data/gsc/exeggcute.png,102,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,245,122,139,142,65,81,198,89,108,56,23,30,249,211,216,0.3125,0.0946,0.0693,0.0501,0.0327
/home/tariq/PokemonTypeNN/data/rby/exeggcute.png,102,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,250,201,215,249,153,176,186,145,155,116,92,98,166,165,165,0.2512,0.1077,0.0916,0.0631,0.0296
/home/tariq/PokemonTypeNN/data/xydex/exeggutor.png,103,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,168,161,144,123,181,124,76,118,80,118,112,101,95,152,97,0.0583,0.0487,0.0167,0.0129,0.0114
/home/tariq/PokemonTypeNN/data/xydex/exeggutoralola.png,103,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,171,166,151,140,171,139,227,233,226,75,122,83,113,112,91,0.0304,0.0212,0.0168,0.0067,0.0057
/home/tariq/PokemonTypeNN/data/gsc/exeggutor.png,103,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,139,99,57,45,123,60,31,22,13,173,161,149,14,41,19,0.1584,0.1197,0.1103,0.0523,0.052000000000000005
/home/tariq/PokemonTypeNN/data/rby/exeggutor.png,103,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,119,175,127,194,226,146,80,108,85,94,97,88,155,164,141,0.1472,0.0836,0.0771,0.0693,0.0539
/home/tariq/PokemonTypeNN/data/xydex/cubone.png,104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,191,168,131,232,224,231,125,102,69,161,162,170,220,220,225,0.1245,0.0409,0.034,0.0224,0.0219
/home/tariq/PokemonTypeNN/data/gsc/cubone.png,104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120,88,51,166,159,119,38,28,15,152,139,87,86,64,33,0.2299,0.1621,0.1435,0.0287,0.0147
/home/tariq/PokemonTypeNN/data/rby/cubone.png,104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,92,163,163,146,132,132,114,205,205,150,53,53,52,0.1787,0.11900000000000001,0.0704,0.0445,0.0328
/home/tariq/PokemonTypeNN/data/rby/marowak.png,105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103,103,93,162,162,147,132,132,114,204,204,153,53,53,52,0.139,0.10800000000000001,0.0916,0.0442,0.0296
/home/tariq/PokemonTypeNN/data/xydex/marowak.png,105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,187,164,125,234,228,234,129,108,71,232,196,132,165,134,81,0.1215,0.0313,0.0236,0.0203,0.0172
/home/tariq/PokemonTypeNN/data/gsc/marowak.png,105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116,88,56,169,159,126,43,32,19,149,138,89,84,64,34,0.1652,0.1301,0.1028,0.0123,0.0079
/home/tariq/PokemonTypeNN/data/xydex/marowakalola.png,105,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,95,81,94,205,246,191,57,46,57,158,152,151,115,103,103,0.0431,0.0281,0.0243,0.023,0.0152
/home/tariq/PokemonTypeNN/data/gsc/hitmonlee.png,106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,107,54,34,27,18,174,161,146,89,95,89,34,36,34,0.2365,0.0842,0.052000000000000005,0.0492,0.0398
/home/tariq/PokemonTypeNN/data/rby/hitmonlee.png,106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,99,81,184,167,142,54,53,52,150,128,100,215,192,154,0.1822,0.14800000000000002,0.0398,0.0064,0.0032
/home/tariq/PokemonTypeNN/data/xydex/hitmonlee.png,106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,162,149,119,103,95,214,185,172,37,35,32,202,198,170,0.1987,0.0411,0.0057,0.0047,0.0047
/home/tariq/PokemonTypeNN/data/gsc/hitmonchan.png,107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,137,121,115,92,81,207,28,139,37,30,26,52,9,35,0.1018,0.0834,0.0771,0.07400000000000001,0.0422
/home/tariq/PokemonTypeNN/data/rby/hitmonchan.png,107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,98,79,187,168,139,55,53,51,152,125,95,217,194,157,0.1797,0.155,0.0518,0.0081,0.0078
/home/tariq/PokemonTypeNN/data/xydex/hitmonchan.png,107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,151,134,129,97,82,219,212,234,164,158,179,201,98,79,0.0768,0.0466,0.0376,0.0259,0.0095
/home/tariq/PokemonTypeNN/data/xydex/lickitung.png,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,204,216,195,153,146,195,148,156,228,172,181,227,171,169,0.2391,0.12,0.0574,0.0377,0.0303
/home/tariq/PokemonTypeNN/data/rby/lickitung.png,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,198,214,252,153,176,197,139,153,115,87,94,162,109,122,0.3006,0.1569,0.0887,0.0456,0.0205
/home/tariq/PokemonTypeNN/data/gsc/lickitung.png,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,76,131,188,55,49,45,17,15,177,160,159,151,60,91,0.1684,0.1213,0.0542,0.0317,0.0298
/home/tariq/PokemonTypeNN/data/gsc/koffing.png,109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,248,56,23,56,196,82,196,226,211,226,108,40,108,0.36200000000000004,0.0955,0.0676,0.0565,0.0562
/home/tariq/PokemonTypeNN/data/xydex/koffing.png,109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,153,186,187,176,221,210,202,228,130,118,151,180,170,126,0.1829,0.1019,0.0509,0.0409,0.0363
/home/tariq/PokemonTypeNN/data/rby/koffing.png,109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,191,244,181,141,191,211,170,231,110,89,115,150,110,157,0.1997,0.1792,0.0481,0.0445,0.0159
/home/tariq/PokemonTypeNN/data/gsc/weezing.png,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,40,112,40,19,50,133,63,143,198,81,200,5,5,5,0.1737,0.115,0.1049,0.1036,0.0648
/home/tariq/PokemonTypeNN/data/xydex/weezing.png,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,152,179,175,168,127,216,192,224,167,154,182,115,99,114,0.1404,0.0635,0.0387,0.0312,0.0288
/home/tariq/PokemonTypeNN/data/rby/weezing.png,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,184,244,179,141,190,112,91,117,211,170,232,150,111,157,0.2541,0.149,0.0698,0.0532,0.0155
/home/tariq/PokemonTypeNN/data/xydex/rhyhorn.png,111,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,157,167,181,99,105,117,200,210,225,153,167,167,182,189,207,0.3669,0.0874,0.0553,0.0182,0.0167
/home/tariq/PokemonTypeNN/data/gsc/rhyhorn.png,111,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26,32,17,111,85,124,58,73,34,88,89,81,36,28,40,0.20199999999999999,0.1609,0.0878,0.0591,0.0475
/home/tariq/PokemonTypeNN/data/rby/rhyhorn.png,111,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,100,100,89,166,166,135,205,205,148,53,53,51,133,133,112,0.1533,0.1425,0.1325,0.0612,0.0553
/home/tariq/PokemonTypeNN/data/gsc/rhydon.png,112,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,112,85,124,33,40,22,94,96,86,58,73,35,33,26,37,0.2281,0.1591,0.0828,0.0752,0.0569
/home/tariq/PokemonTypeNN/data/xydex/rhydon.png,112,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,154,164,178,198,208,224,98,105,120,176,163,147,119,124,141,0.1859,0.0819,0.06,0.0409,0.0112
/home/tariq/PokemonTypeNN/data/rby/rhydon.png,112,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,100,100,90,162,162,138,205,205,149,133,133,112,54,54,53,0.1712,0.1315,0.122,0.0554,0.0456
/home/tariq/PokemonTypeNN/data/gsc/chansey.png,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,252,252,228,80,146,134,71,98,49,22,34,241,204,219,0.3467,0.0887,0.0774,0.0618,0.0351
/home/tariq/PokemonTypeNN/data/rby/chansey.png,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,205,217,190,144,155,249,154,176,111,88,93,157,157,157,0.1742,0.0765,0.0531,0.035,0.0204
/home/tariq/PokemonTypeNN/data/xydex/chansey.png,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,210,225,192,154,167,224,173,187,155,112,120,183,153,151,0.3023,0.1406,0.0409,0.0094,0.0092
/home/tariq/PokemonTypeNN/data/rby/tangela.png,114,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74,80,134,49,49,49,141,146,195,167,174,246,214,217,241,0.2339,0.1097,0.1009,0.0758,0.0681
/home/tariq/PokemonTypeNN/data/xydex/tangela.png,114,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,115,167,198,69,107,131,209,151,132,161,221,241,32,48,60,0.2149,0.2124,0.0513,0.0444,0.0354
/home/tariq/PokemonTypeNN/data/gsc/tangela.png,114,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,25,45,61,84,142,75,107,188,22,14,14,123,67,67,0.1733,0.1443,0.1056,0.0816,0.0627
/home/tariq/PokemonTypeNN/data/gsc/kangaskhan.png,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,103,44,44,40,13,170,161,139,87,72,21,161,134,76,0.2373,0.2111,0.0531,0.0424,0.0066
/home/tariq/PokemonTypeNN/data/rby/kangaskhan.png,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,100,79,192,170,138,55,53,51,151,127,100,215,194,160,0.2968,0.2867,0.0348,0.0142,0.0061
/home/tariq/PokemonTypeNN/data/xydex/kangaskhanmega.png,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,153,124,128,101,82,150,150,177,141,134,110,207,208,235,0.1636,0.1265,0.0226,0.017,0.0137
/home/tariq/PokemonTypeNN/data/xydex/kangaskhan.png,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,153,124,127,98,79,141,133,109,214,204,147,234,233,240,0.2234,0.1456,0.0242,0.0167,0.004
/home/tariq/PokemonTypeNN/data/gsc/horsea.png,116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99,143,242,65,88,140,20,29,50,76,118,213,102,101,90,0.2039,0.077,0.0569,0.0392,0.0367
/home/tariq/PokemonTypeNN/data/xydex/horsea.png,116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,162,222,243,132,178,195,207,219,218,179,167,142,146,208,228,0.1483,0.0947,0.0247,0.0191,0.0185
/home/tariq/PokemonTypeNN/data/rby/horsea.png,116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,204,226,246,102,182,205,70,110,120,159,159,159,65,152,173,0.2085,0.1889,0.0821,0.0235,0.0191
/home/tariq/PokemonTypeNN/data/xydex/seadra.png,117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,159,226,248,120,175,199,75,117,137,178,174,150,189,242,241,0.1172,0.0837,0.0263,0.0258,0.0234
/home/tariq/PokemonTypeNN/data/gsc/seadra.png,117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,84,136,246,187,163,140,57,87,150,18,29,54,68,118,226,0.1576,0.0854,0.0764,0.0635,0.0531
/home/tariq/PokemonTypeNN/data/rby/seadra.png,117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,207,227,250,105,180,202,72,108,119,161,161,161,61,155,178,0.2418,0.1633,0.0831,0.0177,0.0167
/home/tariq/PokemonTypeNN/data/gsc/goldeen.png,118,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,178,153,145,252,209,225,112,98,93,244,105,152,253,154,190,0.0717,0.0645,0.0634,0.0533,0.045
/home/tariq/PokemonTypeNN/data/xydex/goldeen.png,118,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,185,166,155,228,233,232,136,95,80,236,235,240,171,178,177,0.0419,0.0072,0.0067,0.0035,0.0032
/home/tariq/PokemonTypeNN/data/rby/goldeen.png,118,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,197,152,120,135,83,68,254,197,94,206,84,59,59,54,52,0.1373,0.0962,0.0813,0.0476,0.0141
/home/tariq/PokemonTypeNN/data/rby/seaking.png,119,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,195,151,122,136,84,69,209,79,55,254,197,94,56,51,50,0.1412,0.0983,0.0708,0.0688,0.0327
/home/tariq/PokemonTypeNN/data/gsc/seaking.png,119,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,157,181,245,29,13,8,209,220,249,148,80,54,192,145,131,0.115,0.1073,0.0978,0.0782,0.0735
/home/tariq/PokemonTypeNN/data/xydex/seaking.png,119,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,211,141,110,135,89,69,221,226,225,210,103,63,180,148,156,0.2018,0.0429,0.0251,0.0233,0.0181
/home/tariq/PokemonTypeNN/data/rby/staryu.png,120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,141,79,61,203,154,114,253,197,93,57,51,49,207,80,57,0.1082,0.0674,0.0396,0.0286,0.0256
/home/tariq/PokemonTypeNN/data/xydex/staryu.png,120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,198,162,100,135,107,61,165,143,68,236,226,104,244,246,245,0.1479,0.1012,0.0733,0.0582,0.0367
/home/tariq/PokemonTypeNN/data/gsc/staryu.png,120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,188,146,117,36,24,18,118,86,65,232,73,50,247,159,151,0.1552,0.1282,0.1244,0.0395,0.0084
/home/tariq/PokemonTypeNN/data/rby/starmie.png,121,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,100,100,90,165,165,141,133,133,113,53,53,52,204,204,149,0.1582,0.1165,0.08900000000000001,0.0608,0.0584
/home/tariq/PokemonTypeNN/data/xydex/starmie.png,121,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,153,150,176,210,211,241,213,147,108,122,101,57,181,181,219,0.1586,0.147,0.0675,0.0584,0.039
/home/tariq/PokemonTypeNN/data/gsc/starmie.png,121,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,49,19,46,143,60,135,20,18,11,203,171,7,167,162,147,0.2022,0.1515,0.0791,0.0662,0.0539
/home/tariq/PokemonTypeNN/data/rby/mrmime.png,122,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,248,208,219,192,145,157,115,87,94,248,154,177,50,50,50,0.1719,0.1298,0.0887,0.0858,0.044000000000000004
/home/tariq/PokemonTypeNN/data/xydex/mrmime.png,122,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,202,135,153,37,87,120,236,222,227,215,216,221,178,162,161,0.0799,0.0607,0.0581,0.0346,0.0341
/home/tariq/PokemonTypeNN/data/gsc/mrmime.png,122,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,240,101,234,9,9,9,224,66,144,49,16,36,141,60,115,0.1235,0.113,0.1035,0.0881,0.0761
/home/tariq/PokemonTypeNN/data/xydex/scyther.png,123,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,148,178,131,175,218,148,201,229,180,167,174,151,92,118,81,0.0649,0.0369,0.0349,0.0232,0.0122
/home/tariq/PokemonTypeNN/data/gsc/scyther.png,123,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,124,198,6,27,36,13,90,116,52,187,227,106,158,163,143,0.1323,0.0961,0.0768,0.0522,0.0433
/home/tariq/PokemonTypeNN/data/rby/scyther.png,123,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,130,177,133,193,226,146,83,109,87,209,223,209,156,172,134,0.1667,0.0868,0.0614,0.0477,0.0441
/home/tariq/PokemonTypeNN/data/gsc/jynx.png,124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,233,53,155,56,12,47,99,99,99,160,160,160,151,58,113,0.1142,0.0996,0.055999999999999994,0.0534,0.0522
/home/tariq/PokemonTypeNN/data/rby/jynx.png,124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,202,140,136,113,87,85,52,50,50,166,108,107,72,59,59,0.248,0.1471,0.1148,0.0397,0.0119
/home/tariq/PokemonTypeNN/data/xydex/jynx.png,124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,236,122,109,172,141,184,212,93,83,141,94,75,119,94,120,0.2574,0.0632,0.0511,0.0376,0.0168
/home/tariq/PokemonTypeNN/data/rby/electabuzz.png,125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,193,172,105,106,98,72,53,52,50,232,214,116,157,139,78,0.1662,0.14300000000000002,0.0977,0.0646,0.0464
/home/tariq/PokemonTypeNN/data/gsc/electabuzz.png,125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,20,9,190,142,38,124,99,52,247,243,44,176,165,131,0.2183,0.1283,0.1275,0.0893,0.0589
/home/tariq/PokemonTypeNN/data/xydex/electabuzz.png,125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,239,227,116,187,171,110,115,104,63,158,143,77,49,47,38,0.1171,0.1045,0.0439,0.0382,0.028999999999999998
/home/tariq/PokemonTypeNN/data/gsc/magmar.png,126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,168,74,48,245,155,3,39,20,12,187,158,130,118,38,32,0.2461,0.1372,0.1279,0.0713,0.0263
/home/tariq/PokemonTypeNN/data/xydex/magmar.png,126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,221,137,72,243,227,112,183,81,34,230,95,38,166,143,70,0.1379,0.0914,0.0828,0.0374,0.0208
/home/tariq/PokemonTypeNN/data/rby/magmar.png,126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,137,81,64,197,153,115,212,78,52,56,51,50,252,196,94,0.1645,0.1429,0.1212,0.0576,0.0561
/home/tariq/PokemonTypeNN/data/gsc/pinsir.png,127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,122,85,68,41,30,24,167,161,142,94,56,39,135,135,98,0.1957,0.1145,0.1046,0.0094,0.0054
/home/tariq/PokemonTypeNN/data/rby/pinsir.png,127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115,98,80,186,167,139,55,53,51,152,127,98,214,193,157,0.214,0.1941,0.0499,0.0103,0.0083
/home/tariq/PokemonTypeNN/data/xydex/pinsirmega.png,127,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,179,160,149,230,229,240,135,104,88,166,158,164,218,211,218,0.0821,0.0497,0.0358,0.0196,0.0147
/home/tariq/PokemonTypeNN/data/xydex/pinsir.png,127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,173,158,153,116,105,99,226,225,235,225,219,226,165,157,165,0.1218,0.0533,0.0429,0.0221,0.0179
/home/tariq/PokemonTypeNN/data/gsc/tauros.png,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,34,20,126,92,58,205,122,41,170,158,147,93,62,30,0.295,0.1478,0.0672,0.0582,0.0112
/home/tariq/PokemonTypeNN/data/rby/tauros.png,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,92,132,132,114,164,164,142,53,53,52,205,205,148,0.1566,0.1085,0.0926,0.0872,0.0677
